date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:58:17	122259/122259	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:15%20GMT	https://www.switchmobilityev.com/en/switch-eiv22	D:/BroaddCast/Switch/www.switchmobilityev.com/en/switch-eiv22.html	(from https://www.switchmobilityev.com/en)
15:58:17	124377/124377	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:15%20GMT	https://www.switchmobilityev.com/en/metrodecker	D:/BroaddCast/Switch/www.switchmobilityev.com/en/metrodecker.html	(from https://www.switchmobilityev.com/en)
15:58:18	132655/132655	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:16%20GMT	https://www.switchmobilityev.com/en/metrocity	D:/BroaddCast/Switch/www.switchmobilityev.com/en/metrocity.html	(from https://www.switchmobilityev.com/en)
15:58:18	68270/68270	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:16%20GMT	https://www.switchmobilityev.com/en/switch-iev-series	D:/BroaddCast/Switch/www.switchmobilityev.com/en/switch-iev-series.html	(from https://www.switchmobilityev.com/en)
15:58:18	64277/64277	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:16%20GMT	https://www.switchmobilityev.com/en/switch-eiv7	D:/BroaddCast/Switch/www.switchmobilityev.com/en/switch-eiv7.html	(from https://www.switchmobilityev.com/en)
15:58:18	65392/65392	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:16%20GMT	https://www.switchmobilityev.com/en/technology	D:/BroaddCast/Switch/www.switchmobilityev.com/en/technology.html	(from https://www.switchmobilityev.com/en)
15:58:19	78901/78901	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:17%20GMT	https://www.switchmobilityev.com/en/news	D:/BroaddCast/Switch/www.switchmobilityev.com/en/news.html	(from https://www.switchmobilityev.com/en)
15:58:19	66327/66327	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:17%20GMT	https://www.switchmobilityev.com/en/investors	D:/BroaddCast/Switch/www.switchmobilityev.com/en/investors.html	(from https://www.switchmobilityev.com/en)
15:58:19	64550/64550	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:17%20GMT	https://www.switchmobilityev.com/en/recruitment	D:/BroaddCast/Switch/www.switchmobilityev.com/en/recruitment.html	(from https://www.switchmobilityev.com/en)
15:58:20	67432/67432	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:18%20GMT	https://www.switchmobilityev.com/en/aftersales-support	D:/BroaddCast/Switch/www.switchmobilityev.com/en/aftersales-support.html	(from https://www.switchmobilityev.com/en)
15:58:20	69520/69520	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:18%20GMT	https://www.switchmobilityev.com/en/contact	D:/BroaddCast/Switch/www.switchmobilityev.com/en/contact.html	(from https://www.switchmobilityev.com/en)
15:58:20	469/469	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Mar%202023%2010:28:19%20GMT	https://www.switchmobilityev.com/iev-series	D:/BroaddCast/Switch/www.switchmobilityev.com/iev-series	(from https://www.switchmobilityev.com/en)
15:58:20	179619/179619	---M--	200	added ('OK')	image/jpeg	etag:%222bda3-5f1f76093c5f0%22	https://www.switchmobilityev.com/sites/default/files/2023-01/IEV_SERIES_REVEAL_0.jpg	D:/BroaddCast/Switch/www.switchmobilityev.com/sites/default/files/2023-01/IEV_SERIES_REVEAL_0.jpg	(from https://www.switchmobilityev.com/en)
15:58:21	445/445	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Mar%202023%2010:28:19%20GMT	https://www.switchmobilityev.com/eiv7	D:/BroaddCast/Switch/www.switchmobilityev.com/eiv7	(from https://www.switchmobilityev.com/en)
15:58:22	323370/323370	---M--	200	added ('OK')	image/jpeg	etag:%224ef2a-5f209631333d8%22	https://www.switchmobilityev.com/sites/default/files/2023-01/EiV7-home-banner.jpg	D:/BroaddCast/Switch/www.switchmobilityev.com/sites/default/files/2023-01/EiV7-home-banner.jpg	(from https://www.switchmobilityev.com/en)
15:58:22	437/437	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Mar%202023%2010:28:20%20GMT	https://www.switchmobilityev.com/e1	D:/BroaddCast/Switch/www.switchmobilityev.com/e1.5b.delayed	(from https://www.switchmobilityev.com/en)
15:58:23	449/449	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Mar%202023%2010:28:21%20GMT	https://www.switchmobilityev.com/eiv12	D:/BroaddCast/Switch/www.switchmobilityev.com/eiv12	(from https://www.switchmobilityev.com/en)
15:58:23	475534/475534	---M--	200	added ('OK')	image/jpeg	etag:%227418e-5f1d4a5ed699b%22	https://www.switchmobilityev.com/sites/default/files/2022-06/e1-switch-home-banner-new_0.jpg	D:/BroaddCast/Switch/www.switchmobilityev.com/sites/default/files/2022-06/e1-switch-home-banner-new_0.jpg	(from https://www.switchmobilityev.com/en)
15:58:23	449/449	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Mar%202023%2010:28:21%20GMT	https://www.switchmobilityev.com/eiv22	D:/BroaddCast/Switch/www.switchmobilityev.com/eiv22	(from https://www.switchmobilityev.com/en)
15:58:25	324333/324333	---M--	200	added ('OK')	image/jpeg	etag:%224f2ed-5f1d4a5fe80a4%22	https://www.switchmobilityev.com/sites/default/files/2022-08/EIV22-main-banner.jpg	D:/BroaddCast/Switch/www.switchmobilityev.com/sites/default/files/2022-08/EIV22-main-banner.jpg	(from https://www.switchmobilityev.com/en)
15:58:25	249356/249356	---M--	200	added ('OK')	image/jpeg	etag:%223ce0c-5f1d4a5ed699b%22	https://www.switchmobilityev.com/sites/default/files/2022-06/e1-vehicle-img.jpg	D:/BroaddCast/Switch/www.switchmobilityev.com/sites/default/files/2022-06/e1-vehicle-img.jpg	(from https://www.switchmobilityev.com/en)
15:58:25	1329842/1329842	---M--	200	added ('OK')	image/jpeg	etag:%22144ab2-5f1d4a5ed793b%22	https://www.switchmobilityev.com/sites/default/files/2022-06/home_eiv12.jpg	D:/BroaddCast/Switch/www.switchmobilityev.com/sites/default/files/2022-06/home_eiv12.jpg	(from https://www.switchmobilityev.com/en)
15:58:26	437/437	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Mar%202023%2010:28:24%20GMT	https://www.switchmobilityev.com/switch-e1	D:/BroaddCast/Switch/www.switchmobilityev.com/switch-e1.61.delayed	(from https://www.switchmobilityev.com/en)
15:58:26	1159/1159	---M--	200	added ('OK')	image/svg+xml	etag:%22487-5f1d4a673ef64%22	https://www.switchmobilityev.com/themes/custom/switchmobility/resources/images/chevron-right.svg	D:/BroaddCast/Switch/www.switchmobilityev.com/themes/custom/switchmobility/resources/images/chevron-right.svg	(from https://www.switchmobilityev.com/en)
15:58:26	70404/70404	---M--	200	added ('OK')	image/jpeg	etag:%2211304-5f1d4a5ed88db%22	https://www.switchmobilityev.com/sites/default/files/2022-06/vehicle_ev12_0.jpg	D:/BroaddCast/Switch/www.switchmobilityev.com/sites/default/files/2022-06/vehicle_ev12_0.jpg	(from https://www.switchmobilityev.com/en)
15:58:26	449/449	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Mar%202023%2010:28:25%20GMT	https://www.switchmobilityev.com/switch-eiv12	D:/BroaddCast/Switch/www.switchmobilityev.com/switch-eiv12	(from https://www.switchmobilityev.com/en)
15:58:27	254271/254271	---M--	200	added ('OK')	image/jpeg	etag:%223e13f-5f1d4a5fe80a4%22	https://www.switchmobilityev.com/sites/default/files/2022-08/EIV-22-thumb-img.jpg	D:/BroaddCast/Switch/www.switchmobilityev.com/sites/default/files/2022-08/EIV-22-thumb-img.jpg	(from https://www.switchmobilityev.com/en)
15:58:27	449/449	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Mar%202023%2010:28:25%20GMT	https://www.switchmobilityev.com/switch-eiv22	D:/BroaddCast/Switch/www.switchmobilityev.com/switch-eiv22	(from https://www.switchmobilityev.com/en)
15:58:27	441/441	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Mar%202023%2010:28:26%20GMT	https://www.switchmobilityev.com/technology	D:/BroaddCast/Switch/www.switchmobilityev.com/technology	(from https://www.switchmobilityev.com/en)
15:58:28	360478/360478	---M--	200	added ('OK')	image/png	etag:%225801e-5f1d4a5cec5cb%22	https://www.switchmobilityev.com/sites/default/files/Switch-Infographic_updated.png?v=1	D:/BroaddCast/Switch/www.switchmobilityev.com/sites/default/files/Switch-Infographic_updated3860.png	(from https://www.switchmobilityev.com/en)
15:58:28	429/429	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Mar%202023%2010:28:26%20GMT	https://www.switchmobilityev.com/company	D:/BroaddCast/Switch/www.switchmobilityev.com/company	(from https://www.switchmobilityev.com/en)
15:58:29	11343/11343	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2005%20Mar%202023%2010:28:27%20GMT	https://www.switchmobilityev.com/future-vehicles	D:/BroaddCast/Switch/www.switchmobilityev.com/future-vehicles	(from https://www.switchmobilityev.com/en)
15:58:29	417/417	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Mar%202023%2010:28:27%20GMT	https://www.switchmobilityev.com/news	D:/BroaddCast/Switch/www.switchmobilityev.com/news	(from https://www.switchmobilityev.com/en)
15:58:29	429345/429345	---M--	200	added ('OK')	image/jpeg	etag:%2268d21-5f1d4a5ed59fb%22	https://www.switchmobilityev.com/sites/default/files/Switch-Infographic_updated-mob.jpg?v=1	D:/BroaddCast/Switch/www.switchmobilityev.com/sites/default/files/Switch-Infographic_updated-mob3860.jpg	(from https://www.switchmobilityev.com/en)
15:58:30	513/513	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Mar%202023%2010:28:28%20GMT	https://www.switchmobilityev.com/news/formula-e-race?nid=3469	D:/BroaddCast/Switch/www.switchmobilityev.com/news/formula-e-race76e3	(from https://www.switchmobilityev.com/en)
15:58:30	60765/60765	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:28%20GMT	https://www.switchmobilityev.com/en/news/formula-e-race?nid=3469	D:/BroaddCast/Switch/www.switchmobilityev.com/en/news/formula-e-race76e3.html	(from https://www.switchmobilityev.com/en)
15:58:30	304240/304240	---M--	200	added ('OK')	image/jpeg	etag:%224a470-5f4e2da80a3bf%22	https://www.switchmobilityev.com/sites/default/files/2023-02/Formula-E1-img1.jpg	D:/BroaddCast/Switch/www.switchmobilityev.com/sites/default/files/2023-02/Formula-E1-img1.jpg	(from https://www.switchmobilityev.com/en)
15:58:30	833/833	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Mar%202023%2010:28:29%20GMT	https://www.switchmobilityev.com/news/switch-mobility-ltd-delivers-first-set-switch-eiv-22-indias-first-electric-double-decker-buses?nid=3468	D:/BroaddCast/Switch/www.switchmobilityev.com/news/switch-mobility-ltd-delivers-first-set-switch-eiv-22-indias-first-electric-double-decker-buses0222	(from https://www.switchmobilityev.com/en)
15:58:31	309790/309790	---M--	200	added ('OK')	image/jpeg	etag:%224ba1e-5f4e2d1b0ffc8%22	https://www.switchmobilityev.com/sites/default/files/2023-02/flag-off-img3.jpg	D:/BroaddCast/Switch/www.switchmobilityev.com/sites/default/files/2023-02/flag-off-img3.jpg	(from https://www.switchmobilityev.com/en)
15:58:31	64374/64374	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:29%20GMT	https://www.switchmobilityev.com/en/news/switch-mobility-ltd-delivers-first-set-switch-eiv-22-indias-first-electric-double-decker-buses?nid=3468	D:/BroaddCast/Switch/www.switchmobilityev.com/en/news/switch-mobility-ltd-delivers-first-set-switch-eiv-22-indias-first-electric-double-decker-buses0222.html	(from https://www.switchmobilityev.com/en)
15:58:31	709/709	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Mar%202023%2010:28:29%20GMT	https://www.switchmobilityev.com/news/switch-mobility-showcase-3-new-electric-vehicles-auto-expo-2023?nid=3103	D:/BroaddCast/Switch/www.switchmobilityev.com/news/switch-mobility-showcase-3-new-electric-vehicles-auto-expo-20231089	(from https://www.switchmobilityev.com/en)
15:58:32	62242/62242	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:30%20GMT	https://www.switchmobilityev.com/en/news/switch-mobility-showcase-3-new-electric-vehicles-auto-expo-2023?nid=3103	D:/BroaddCast/Switch/www.switchmobilityev.com/en/news/switch-mobility-showcase-3-new-electric-vehicles-auto-expo-20231089.html	(from https://www.switchmobilityev.com/en)
15:58:32	264024/264024	---M--	200	added ('OK')	image/jpeg	etag:%2240758-5f5ab1c64ed7b%22	https://www.switchmobilityev.com/sites/default/files/2023-02/auto-expo-lead-news-banner_2.jpg	D:/BroaddCast/Switch/www.switchmobilityev.com/sites/default/files/2023-02/auto-expo-lead-news-banner_2.jpg	(from https://www.switchmobilityev.com/en)
15:58:32	397/397	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Mar%202023%2010:28:30%20GMT	https://www.switchmobilityev.com/en/home	D:/BroaddCast/Switch/www.switchmobilityev.com/en/home	(from https://www.switchmobilityev.com/en)
15:58:32	457/457	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Mar%202023%2010:28:30%20GMT	https://www.switchmobilityev.com/privacy-policy	D:/BroaddCast/Switch/www.switchmobilityev.com/privacy-policy	(from https://www.switchmobilityev.com/en)
15:58:33	77917/77917	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:31%20GMT	https://www.switchmobilityev.com/en/privacy-policy	D:/BroaddCast/Switch/www.switchmobilityev.com/en/privacy-policy.html	(from https://www.switchmobilityev.com/en)
15:58:33	449/449	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Mar%202023%2010:28:31%20GMT	https://www.switchmobilityev.com/tax-strategy	D:/BroaddCast/Switch/www.switchmobilityev.com/tax-strategy	(from https://www.switchmobilityev.com/en)
15:58:33	62230/62230	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:32%20GMT	https://www.switchmobilityev.com/en/tax-strategy	D:/BroaddCast/Switch/www.switchmobilityev.com/en/tax-strategy.html	(from https://www.switchmobilityev.com/en)
15:58:34	441/441	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Mar%202023%2010:28:32%20GMT	https://www.switchmobilityev.com/disclaimer	D:/BroaddCast/Switch/www.switchmobilityev.com/disclaimer	(from https://www.switchmobilityev.com/en)
15:58:34	59905/59905	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:32%20GMT	https://www.switchmobilityev.com/en/disclaimer	D:/BroaddCast/Switch/www.switchmobilityev.com/en/disclaimer.html	(from https://www.switchmobilityev.com/en)
15:58:34	457/457	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Mar%202023%2010:28:32%20GMT	https://www.switchmobilityev.com/cookies-policy	D:/BroaddCast/Switch/www.switchmobilityev.com/cookies-policy	(from https://www.switchmobilityev.com/en)
15:58:35	67397/67397	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:33%20GMT	https://www.switchmobilityev.com/en/cookies-policy	D:/BroaddCast/Switch/www.switchmobilityev.com/en/cookies-policy.html	(from https://www.switchmobilityev.com/en)
15:58:35	497/497	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Mar%202023%2010:28:33%20GMT	https://www.switchmobilityev.com/gender-pay-gap-reporting	D:/BroaddCast/Switch/www.switchmobilityev.com/gender-pay-gap-reporting	(from https://www.switchmobilityev.com/en)
15:58:35	76727/76727	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:33%20GMT	https://www.switchmobilityev.com/en/gender-pay-gap-reporting	D:/BroaddCast/Switch/www.switchmobilityev.com/en/gender-pay-gap-reporting.html	(from https://www.switchmobilityev.com/en)
15:58:36	525/525	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Mar%202023%2010:28:34%20GMT	https://www.switchmobilityev.com/modern-slavery-act-transparency	D:/BroaddCast/Switch/www.switchmobilityev.com/modern-slavery-act-transparency	(from https://www.switchmobilityev.com/en)
15:58:36	64945/64945	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:34%20GMT	https://www.switchmobilityev.com/en/modern-slavery-act-transparency	D:/BroaddCast/Switch/www.switchmobilityev.com/en/modern-slavery-act-transparency.html	(from https://www.switchmobilityev.com/en)
15:58:36	11601/11601	---M--	200	added ('OK')	image/png	etag:%222d51-5f1d4a5ed0bdb%22	https://www.switchmobilityev.com/sites/default/files/disability-confident-logo.png	D:/BroaddCast/Switch/www.switchmobilityev.com/sites/default/files/disability-confident-logo.png	(from https://www.switchmobilityev.com/en)
15:58:37	180042/180042	---M--	200	added ('OK')	application/pdf	etag:%222bf4a-5f1d4a5e9a0d9%22	https://www.switchmobilityev.com/sites/default/files/Disability_Confident_Committeed_certificate.pdf	D:/BroaddCast/Switch/www.switchmobilityev.com/sites/default/files/Disability_Confident_Committeed_certificate.pdf	(from https://www.switchmobilityev.com/en)
15:58:37	158688/158688	---M--	200	added ('OK')	application/pdf	etag:%2226be0-5f1d4a5cf13eb%22	https://www.switchmobilityev.com/sites/default/files/Switch_Mobility_Ltd_ISO14001.pdf	D:/BroaddCast/Switch/www.switchmobilityev.com/sites/default/files/Switch_Mobility_Ltd_ISO14001.pdf	(from https://www.switchmobilityev.com/en)
15:58:37	11421/11421	---M--	200	added ('OK')	image/jpeg	etag:%222c9d-5f1d4a5dbc5f2%22	https://www.switchmobilityev.com/sites/default/files/certificate-logo.jpg	D:/BroaddCast/Switch/www.switchmobilityev.com/sites/default/files/certificate-logo.jpg	(from https://www.switchmobilityev.com/en)
15:58:38	17464/17464	---M--	200	added ('OK')	image/jpeg	etag:%224438-5f1d4a5ed699b%22	https://www.switchmobilityev.com/sites/default/files/ISO-certification-logo.jpg	D:/BroaddCast/Switch/www.switchmobilityev.com/sites/default/files/ISO-certification-logo.jpg	(from https://www.switchmobilityev.com/en)
15:58:38	89478/89478	---M-Z	200	added ('OK')	application/javascript	etag:%2215d86-5f1d4a683dd8d-gzip%22	https://www.switchmobilityev.com/core/assets/vendor/jquery/jquery.min.js?v=3.5.1	D:/BroaddCast/Switch/www.switchmobilityev.com/core/assets/vendor/jquery/jquery.minc011.js	(from https://www.switchmobilityev.com/en)
15:58:38	306966/306966	---M--	200	added ('OK')	application/pdf	etag:%224af16-5f1d4a5cf13eb%22	https://www.switchmobilityev.com/sites/default/files/Switch_Mobility_Ltd_ISO14931_22-23.pdf	D:/BroaddCast/Switch/www.switchmobilityev.com/sites/default/files/Switch_Mobility_Ltd_ISO14931_22-23.pdf	(from https://www.switchmobilityev.com/en)
15:58:39	915/915	---M-Z	200	added ('OK')	application/javascript	etag:%22393-5f1d4a683cded-gzip%22	https://www.switchmobilityev.com/core/assets/vendor/jquery-once/jquery.once.min.js?v=2.2.3	D:/BroaddCast/Switch/www.switchmobilityev.com/core/assets/vendor/jquery-once/jquery.once.min62cf.js	(from https://www.switchmobilityev.com/en)
15:58:39	534/534	---M-Z	200	added ('OK')	application/javascript	etag:%22216-5f1d4a688a04f-gzip%22	https://www.switchmobilityev.com/core/misc/drupalSettingsLoader.js?v=8.9.13	D:/BroaddCast/Switch/www.switchmobilityev.com/core/misc/drupalSettingsLoader990d.js	(from https://www.switchmobilityev.com/en)
15:58:39	6533/6533	---M-Z	200	added ('OK')	application/javascript	etag:%221985-5f1d4a68832ef-gzip%22	https://www.switchmobilityev.com/core/misc/drupal.js?v=8.9.13	D:/BroaddCast/Switch/www.switchmobilityev.com/core/misc/drupal990d.js	(from https://www.switchmobilityev.com/en)
15:58:40	756/756	---M-Z	200	added ('OK')	application/javascript	etag:%222f4-5f1d4a688428f-gzip%22	https://www.switchmobilityev.com/core/misc/drupal.init.js?v=8.9.13	D:/BroaddCast/Switch/www.switchmobilityev.com/core/misc/drupal.init990d.js	(from https://www.switchmobilityev.com/en)
15:58:40	3076/3076	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c04-5f1f2ae2e431b%22	https://static.addtoany.com/menu/page.js	D:/BroaddCast/Switch/static.addtoany.com/menu/page.js	(from https://www.switchmobilityev.com/en)
15:58:40	368/368	---M-Z	200	added ('OK')	application/javascript	etag:%22170-5f1d4a7417133-gzip%22	https://www.switchmobilityev.com/modules/contrib/addtoany/js/addtoany.js?v=8.9.13	D:/BroaddCast/Switch/www.switchmobilityev.com/modules/contrib/addtoany/js/addtoany990d.js	(from https://www.switchmobilityev.com/en)
15:58:41	791/791	---M-Z	200	added ('OK')	application/javascript	etag:%22317-5f1d4a688428f-gzip%22	https://www.switchmobilityev.com/core/misc/debounce.js?v=8.9.13	D:/BroaddCast/Switch/www.switchmobilityev.com/core/misc/debounce990d.js	(from https://www.switchmobilityev.com/en)
15:58:41	1554/1554	---M-Z	200	added ('OK')	application/javascript	etag:%22612-5f1d4a688234f-gzip%22	https://www.switchmobilityev.com/core/misc/announce.js?v=8.9.13	D:/BroaddCast/Switch/www.switchmobilityev.com/core/misc/announce990d.js	(from https://www.switchmobilityev.com/en)
15:58:41	5179/5179	---M-Z	200	added ('OK')	application/javascript	etag:%22143b-5f1d4a68832ef-gzip%22	https://www.switchmobilityev.com/core/misc/message.js?v=8.9.13	D:/BroaddCast/Switch/www.switchmobilityev.com/core/misc/message990d.js	(from https://www.switchmobilityev.com/en)
15:58:42	882/882	---M-Z	200	added ('OK')	application/javascript	etag:%22372-5f1d4a73e44b1-gzip%22	https://www.switchmobilityev.com/modules/contrib/cookies/js/cookiesjsr.conf.js?v=8.9.13	D:/BroaddCast/Switch/www.switchmobilityev.com/modules/contrib/cookies/js/cookiesjsr.conf990d.js	(from https://www.switchmobilityev.com/en)
15:58:42	36083/36083	---M-Z	200	added ('OK')	application/javascript	etag:W/%228cf3-QTymxkvcX9D68jHt+CHVm7C8mkM%22	https://cdn.jsdelivr.net/gh/jfeltkamp/cookiesjsr@1/dist/cookiesjsr-preloader.min.js	D:/BroaddCast/Switch/cdn.jsdelivr.net/gh/jfeltkamp/cookiesjsr@1/dist/cookiesjsr-preloader.min.js	(from https://www.switchmobilityev.com/en)
15:58:42	1499/1499	---M-Z	200	added ('OK')	application/javascript	etag:%225db-5f1d4a6f2d409-gzip%22	https://www.switchmobilityev.com/modules/custom/cbe/js/jquery.cbeView.js?v=1	D:/BroaddCast/Switch/www.switchmobilityev.com/modules/custom/cbe/js/jquery.cbeView3860.js	(from https://www.switchmobilityev.com/en)
15:58:44	88145/88145	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-15851%22	https://code.jquery.com/jquery-3.4.1.min.js	D:/BroaddCast/Switch/code.jquery.com/jquery-3.4.1.min.js	(from https://www.switchmobilityev.com/en)
15:58:44	88145/88145	---M-Z	200	added ('OK')	application/javascript	etag:%2215851-5f1d4a679cb67-gzip%22	https://www.switchmobilityev.com/themes/custom/switchmobility/resources/js/jquery-3.4.1.min.js	D:/BroaddCast/Switch/www.switchmobilityev.com/themes/custom/switchmobility/resources/js/jquery-3.4.1.min.js	(from https://www.switchmobilityev.com/en)
15:58:45	12795/12795	---M-Z	200	added ('OK')	text/css	etag:%2231fb-5f1d4a67a09e7-gzip%22	https://www.switchmobilityev.com/themes/custom/switchmobility/resources/css/jquery.fancybox.min.css	D:/BroaddCast/Switch/www.switchmobilityev.com/themes/custom/switchmobility/resources/css/jquery.fancybox.min.css	(from https://www.switchmobilityev.com/en)
15:58:45	68265/68265	---M-Z	200	added ('OK')	application/javascript	etag:%2210aa9-5f1d4a679cb67-gzip%22	https://www.switchmobilityev.com/themes/custom/switchmobility/resources/js/jquery.fancybox.min.js	D:/BroaddCast/Switch/www.switchmobilityev.com/themes/custom/switchmobility/resources/js/jquery.fancybox.min.js	(from https://www.switchmobilityev.com/en)
15:58:46	80605/80605	---M-Z	200	added ('OK')	application/javascript	etag:%2213add-5f1d4a679cb67-gzip%22	https://www.switchmobilityev.com/themes/custom/switchmobility/resources/js/jquery.touchSwipe.js	D:/BroaddCast/Switch/www.switchmobilityev.com/themes/custom/switchmobility/resources/js/jquery.touchSwipe.js	(from https://www.switchmobilityev.com/en)
15:58:46	59973/59973	---M-Z	200	added ('OK')	application/javascript	etag:%22ea45-5f1d4a679cb67-gzip%22	https://www.switchmobilityev.com/themes/custom/switchmobility/resources/js/bootstrap.min.js	D:/BroaddCast/Switch/www.switchmobilityev.com/themes/custom/switchmobility/resources/js/bootstrap.min.js	(from https://www.switchmobilityev.com/en)
15:58:46	14239/14239	---M-Z	200	added ('OK')	application/javascript	etag:%22379f-5f1d4a679cb67-gzip%22	https://www.switchmobilityev.com/themes/custom/switchmobility/resources/js/aos.js	D:/BroaddCast/Switch/www.switchmobilityev.com/themes/custom/switchmobility/resources/js/aos.js	(from https://www.switchmobilityev.com/en)
15:58:46	18391/18391	---M-Z	200	added ('OK')	application/javascript	etag:%2247d7-5f1d4a679cb67-gzip%22	https://www.switchmobilityev.com/themes/custom/switchmobility/resources/js/basicScroll.min.js	D:/BroaddCast/Switch/www.switchmobilityev.com/themes/custom/switchmobility/resources/js/basicScroll.min.js	(from https://www.switchmobilityev.com/en)
15:58:46	42864/42864	---M-Z	200	added ('OK')	application/javascript	etag:%22a770-5f1d4a679cb67-gzip%22	https://www.switchmobilityev.com/themes/custom/switchmobility/resources/js/slick.min.js	D:/BroaddCast/Switch/www.switchmobilityev.com/themes/custom/switchmobility/resources/js/slick.min.js	(from https://www.switchmobilityev.com/en)
15:58:47	25188/25188	---M-Z	200	added ('OK')	application/javascript	etag:%226264-5f20936d11775-gzip%22	https://www.switchmobilityev.com/themes/custom/switchmobility/resources/js/switch.js?v=1	D:/BroaddCast/Switch/www.switchmobilityev.com/themes/custom/switchmobility/resources/js/switch3860.js	(from https://www.switchmobilityev.com/en)
15:58:47	17013/17013	---M-Z	200	added ('OK')	application/javascript	etag:%224275-5f1f4c61d57fc-gzip%22	https://www.switchmobilityev.com/themes/custom/switchmobility/resources/js/common.js?v=1	D:/BroaddCast/Switch/www.switchmobilityev.com/themes/custom/switchmobility/resources/js/common3860.js	(from https://www.switchmobilityev.com/en)
15:58:48	397/397	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2005%20Mar%202023%2010:28:46%20GMT	https://www.switchmobilityev.com/en/home	D:/BroaddCast/Switch/www.switchmobilityev.com/en/home	(from https://www.switchmobilityev.com/ja)
15:58:49	85519/85519	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:46%20GMT	https://www.switchmobilityev.com/ja/company	D:/BroaddCast/Switch/www.switchmobilityev.com/ja/company.html	(from https://www.switchmobilityev.com/ja)
15:58:49	64475/64475	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:47%20GMT	https://www.switchmobilityev.com/ja/current-vehicles	D:/BroaddCast/Switch/www.switchmobilityev.com/ja/current-vehicles.html	(from https://www.switchmobilityev.com/ja)
15:58:50	132419/132419	---M-Z	200	added ('OK')	text/html	date:Sun,%2005%20Mar%202023%2010:28:47%20GMT	https://www.switchmobilityev.com/ja/switch-e1	D:/BroaddCast/Switch/www.switchmobilityev.com/ja/switch-e1.html	(from https://www.switchmobilityev.com/ja)
